0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0,49.4565485,43.8941119,0,0,62.7142884,45.7447093,0,0,43.7560695,101.4013544,0,0,46.3569095,57.3838674,0,0,0,0
0,0,54.8061682,49.6775488,0,0,71.7462563,55.4938873,0,0,60.3694588,14.3295503,0,0,53.5085117,64.2168263,0,0,0,0
0,0,64.1726872,58.9741057,0,0,79.4798053,70.4442563,0,0,66.7538448,19.3969873,0,0,64.9743843,70.4167238,0,0,0,0
0,0,76.8880333,74.8054896,0,0,131.7745874,111.5562134,0,0,82.4868167,24.6465984,0,0,71.0742688,117.4634305,0,0,0,0
0,0,83.8381924,76.9747022,0,0,4.0650859,114.6557497,0,0,101.0662545,36.0123273,0,0,76.1556273,12.9265886,0,0,0,0
0,0,10.424784,5.6883211,0,0,6.5995162,123.7889429,0,0,10.3226964,60.4940602,0,0,103.4215828,23.9100822,0,0,0,0
0,0,22.973743,10.3379735,0,0,12.4340962,132.2550609,0,0,19.3720618,65.8267343,0,0,111.3200407,33.2578106,0,0,0,0
0,0,32.05611,12.8722411,0,0,18.1332053,140.7210085,0,0,34.8719405,82.2756263,0,0,113.0545999,39.8405905,0,0,0,0
0,0,50.7209896,15.7346223,0,0,21.7162667,143.3719478,0,0,61.3532002,95.6913377,0,0,117.5212107,45.4066428,0,0,0,0
0,0,59.73722,23.3013681,0,0,27.9661847,12.6278705,0,0,66.5178487,5.0049505,0,0,23.6065977,52.0235467,0,0,0,0
0,0,71.5529939,28.0011289,0,0,33.9166906,20.0966308,0,0,82.4150791,7.6373866,0,0,35.957426,58.33913,0,0,0,0
0,0,83.5017407,32.067339,0,0,41.7306245,33.5779076,0,0,95.166248,10.00492,0,0,59.4382788,63.9716314,0,0,0,0
0,0,23.5103525,38.9868051,0,0,48.830032,55.0910885,0,0,0,19.4860087,0,0,73.5359984,70.1213366,0,0,0,0
0,0,32.6263434,44.1669323,0,0,55.1638572,80.0756959,0,0,0,35.5182686,0,0,97.5185602,80.4700043,0,0,0,0
0,0,23.2555234,48.7682832,0,0,63.2460199,124.0210136,0,0,0,43.9188705,0,0,102.5336545,85.1699523,0,0,0,0
0,0,39.2219244,54.7011639,0,0,71.6964961,12.1128962,0,0,0,60.2866556,0,0,116.8007977,93.1208535,0,0,0,0
0,0,49.4865901,60.2320056,0,0,79.4948932,19.1623267,0,0,0,65.916902,0,0,0,103.1032169,0,0,0,0
0,0,59.0362587,64.1823502,0,0,87.1623185,33.4285554,0,0,0,82.8327242,0,0,0,119.5175391,0,0,0,0
0,0,67.2855064,72.1813585,0,0,102.1950089,55.159636,0,0,0,89.3641648,0,0,0,13.2608908,0,0,0,0
0,0,76.2025622,76.7504444,0,0,107.8436165,63.608802,0,0,0,94.9164361,0,0,0,24.8793569,0,0,0,0
0,0,83.4502862,83.7335506,0,0,110.80949,6.7037076,0,0,0,10.9968271,0,0,0,31.2445553,0,0,0,0
0,0,0,18.6198295,0,0,123.1257169,12.6032876,0,0,0,34.8462738,0,0,0,36.114876,0,0,0,0
0,0,0,31.7677305,0,0,132.6074195,19.6375539,0,0,0,44.045751,0,0,0,42.0267603,0,0,0,0
0,0,0,43.6356126,0,0,7.4715887,27.966926,0,0,0,61.2115892,0,0,0,46.0935977,0,0,0,0
0,0,0,49.5020221,0,0,12.254021,33.9859527,0,0,0,81.3429069,0,0,0,51.8916882,0,0,0,0
0,0,0,67.4316842,0,0,19.0537689,48.8340133,0,0,0,101.6580275,0,0,0,57.5746046,0,0,0,0
0,0,0,83.4146938,0,0,27.803067,55.3679913,0,0,0,0,0,0,0,64.7758413,0,0,0,0
0,0,0,0,0,0,33.8693904,63.4336074,0,0,0,0,0,0,0,71.0083753,0,0,0,0
0,0,0,0,0,0,48.7679332,72.183133,0,0,0,0,0,0,0,86.0740427,0,0,0,0
0,0,0,0,0,0,55.1014594,79.4802108,0,0,0,0,0,0,0,96.7559106,0,0,0,0
0,0,0,0,0,0,63.4169948,100.0640512,0,0,0,0,0,0,0,111.2890036,0,0,0,0
0,0,0,0,0,0,71.5833016,111.530339,0,0,0,0,0,0,0,13.9774477,0,0,0,0
0,0,0,0,0,0,102.6324222,123.6628778,0,0,0,0,0,0,0,21.9447394,0,0,0,0
0,0,0,0,0,0,111.2637835,130.1420663,0,0,0,0,0,0,0,35.8100701,0,0,0,0
0,0,0,0,0,0,123.6954454,142.9256057,0,0,0,0,0,0,0,41.6426741,0,0,0,0
0,0,0,0,0,0,129.2453687,6.6137845,0,0,0,0,0,0,0,45.6594348,0,0,0,0
0,0,0,0,0,0,132.8781262,12.3802784,0,0,0,0,0,0,0,54.5582429,0,0,0,0
0,0,0,0,0,0,140.377327,20.8305048,0,0,0,0,0,0,0,60.4748475,0,0,0,0
0,0,0,0,0,0,14.7415827,27.7123382,0,0,0,0,0,0,0,66.5743989,0,0,0,0
0,0,0,0,0,0,20.3581414,33.5949108,0,0,0,0,0,0,0,85.9896374,0,0,0,0
0,0,0,0,0,0,49.1731578,48.8448559,0,0,0,0,0,0,0,98.3881641,0,0,0,0
0,0,0,0,0,0,72.3212186,55.0765582,0,0,0,0,0,0,0,110.8046453,0,0,0,0
0,0,0,0,0,0,102.9850746,63.0426225,0,0,0,0,0,0,0,47.6226693,0,0,0,0
0,0,0,0,0,0,120.4839676,69.8421033,0,0,0,0,0,0,0,60.5374497,0,0,0,0
0,0,0,0,0,0,125.5840162,78.8246038,0,0,0,0,0,0,0,73.7689271,0,0,0,0
0,0,0,0,0,0,140.2635669,89.0409906,0,0,0,0,0,0,0,85.2678646,0,0,0,0
0,0,0,0,0,0,6.3056255,105.8057884,0,0,0,0,0,0,0,97.8201251,0,0,0,0
0,0,0,0,0,0,20.2704636,111.0561918,0,0,0,0,0,0,0,102.4995923,0,0,0,0
0,0,0,0,0,0,27.5032404,123.8211085,0,0,0,0,0,0,0,117.5834164,0,0,0,0
0,0,0,0,0,0,35.5359134,129.2208469,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,55.7346937,131.503821,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,70.2162628,136.7201157,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,75.0657758,139.1039755,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,83.1152239,143.0527399,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,125.6289622,13.2794744,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,132.2117669,20.2620036,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6.5113316,34.7935537,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12.2939059,48.9256064,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,19.3933987,55.5599491,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,27.4092016,70.8436253,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,33.5923157,87.1396432,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,55.7068125,104.305592,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,63.5062704,125.5033486,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,79.4383608,133.4349094,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,111.0030791,141.0710694,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,124.0679649,6.2962071,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,139.6167579,20.3789412,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12.5867268,27.6283106,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,19.573208,35.6435002,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,49.5354588,55.2420133,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,56.3359236,62.5930328,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,70.032861,70.6912149,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,86.7636293,78.9403661,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,99.6810431,86.2226003,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,111.1635587,123.7878252,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,123.3965471,131.7524807,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,132.596099,7.2007417,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,140.2958377,16.6328203,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,143.0126829,19.9326877,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,27.598219,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,36.3313982,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,49.8798373,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,54.6457957,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,62.6126078,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,66.5451885,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,69.778191,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,74.8453847,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,78.6609184,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,82.9770418,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,88.8100118,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,92.0601695,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,95.4273499,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,102.0422861,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,104.9424025,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,114.0586517,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,123.6571549,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,129.4235436,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,136.1416191,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,140.1225311,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.5585347,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12.5065813,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17.7033536,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20.6034424,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,27.5029425,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,33.8854871,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,45.5044476,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,57.4030819,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,64.4017924,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,70.3846147,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,87.583108,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,111.5994476,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,124.2466195,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,132.4137678,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,140.0299356,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,143.346286,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.267899,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12.1679736,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,19.0509829,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,27.5661823,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,33.6160029,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,36.1841635,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,41.9833471,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,48.3496732,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,55.0990089,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,62.9791931,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,63.8642145,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,69.9813564,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,78.7977488,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,86.7800038,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,123.7599669,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,131.8909025,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,139.4590156,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,143.1278568,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14.3514536,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20.8865049,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,55.0163846,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,63.432627,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,69.9796507,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,79.26501,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,85.6813044,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,99.7969726,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,111.0767385,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,123.361381,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,132.958894,0,,0,0,0,0,0,0,0,0,0,0
